user_id,gender,income_level,age,minutes_viewed,country_code,platform,characteristics,ml_output
1511828488555,Female,Medium,18 - 24,179,NP,android,Social Media Fans,
1511828488577,Male,Medium,25 - 34,151,PH,android,player,
1511828488608,Female,Low,18 - 24,10,ID,android,casual,
1511828488643,Female,Low,< 18,2,ID,android,casual,
1511828488656,Male,Low,25 - 34,48,PH,android,Social Media Fans,
1511828488667,Female,Medium,35 - 44,1,PH,android,casual,
1511828488709,Male,Low,18 - 24,293,PH,android,Movies Lovers,
1520418422821,Female,Medium,< 18,68,ID,android,casual,
1520418422826,Female,Low,25 - 34,13,ID,android,casual,
1520418422835,Male,High,25 - 34,2215,MY,android,addict,
1520418422876,Male,High,35 - 44,3,ID,iOS,casual,
1520418422880,Male,Medium,18 - 24,1,NP,android,casual,
1520418422881,Male,Medium,25 - 34,69,ID,android,casual,
1520418422886,Female,Medium,25 - 34,23,ID,android,casual,
1520418422901,Male,Low,35 - 44,3,NP,android,casual,
1520418422903,Female,Low,18 - 24,51,MY,android,player,
1520418422904,Female,Low,25 - 34,1639,ID,android,player,
1520418422909,Male,Medium,25 - 34,2190,ID,android,player,
1520418422912,Female,Low,25 - 34,129,ID,android,casual,
1520418422924,Female,Medium,45 - 54,1,MY,iOS,casual,
1520418422933,Female,Low,25 - 34,1161,ID,android,player,
1520418422941,Male,Low,< 18,111,NP,android,casual,
1520418422955,Male,Low,25 - 34,0,ID,android,player,
1520418422963,Female,Low,25 - 34,24,ID,android,Mobile Enthusiasts,
1520418422965,Female,Medium,25 - 34,1031,PH,android,player,
1520418422967,Male,Low,25 - 34,0,NP,android,casual,
1520418422974,Female,Low,18 - 24,55,ID,android,casual,
1520418423010,Female,Medium,25 - 34,401,PH,android,player,
1520418423060,Male,Low,25 - 34,3,PH,android,casual,
1520418423080,Male,Low,25 - 34,208,ID,android,Social Media Fans,
1520418423081,Female,Low,25 - 34,10,ID,android,casual,
1520418423174,Female,Low,25 - 34,262,NP,android,Social Media Fans,
1520418423245,Male,Low,25 - 34,2,NP,android,casual,
1520418423247,Male,Medium,25 - 34,251,NP,android,Social Media Fans,
1520418423270,Male,Medium,45 - 54,5,ID,android,casual,
1520418423280,Male,Low,35 - 44,8,ID,android,casual,
1520418423290,Male,High,18 - 24,396,ID,iOS,Social Media Fans,
1520418423304,Female,Medium,< 18,105,ID,android,casual,
1520418423341,Male,High,< 18,263,KH,iOS,casual,
1520418423344,Male,Low,25 - 34,1,ID,android,casual,
1520418423346,Male,Medium,18 - 24,0,PH,web,casual,
1529008357411,Female,High,< 18,3467,ID,iOS,addict,
1529008357416,Female,High,18 - 24,1,ID,android,Movies Lovers,
1529008357417,Male,High,18 - 24,1393,ID,android-tv,player,
1529008357424,Female,Low,18 - 24,2236,ID,android,addict,
1529008357436,Male,High,18 - 24,29,KH,iOS,casual,
1529008357465,Female,Low,25 - 34,3168,ID,android,addict,
1529008357471,Male,Medium,25 - 34,135,NP,android,casual,
1529008357475,Male,Medium,18 - 24,1,ID,android,casual,
1529008357481,Female,High,35 - 44,472,ID,iOS,player,
1529008357486,Female,Medium,18 - 24,27,PH,android,casual,
1529008357488,Female,Medium,25 - 34,130,PH,android,player,
1529008357496,Female,Medium,25 - 34,447,ID,android,player,
1529008357514,Female,Low,25 - 34,0,MY,android,casual,
1529008357524,Female,Medium,18 - 24,136,NP,android,casual,
1529008357526,Male,Medium,25 - 34,369,NP,android,player,
1529008357532,Female,Low,25 - 34,996,PH,android,player,
1529008357535,Male,Medium,25 - 34,3,ID,android,casual,
1529008357537,Female,Medium,25 - 34,56,PH,android,casual,
1529008357548,Female,Low,18 - 24,31,PH,android,player,
1529008357561,Female,Low,< 18,0,ID,android,casual,
1529008357592,Male,Medium,25 - 34,589,NP,android,Mobile Enthusiasts,
1529008357603,Female,Medium,25 - 34,276,ID,android,player,
1529008357606,Male,Low,25 - 34,402,ID,android,player,
1529008357618,Female,High,25 - 34,2656,TH,iOS,Movies Lovers,
1529008357619,Female,Medium,< 18,76,PH,iOS,Movies Lovers,
1529008357657,Male,Medium,25 - 34,849,ID,android,Social Media Fans,
1529008357680,Female,High,18 - 24,295,MY,iOS,player,
1529008357693,Female,Low,25 - 34,214,PH,android,player,
1529008357744,Female,Medium,25 - 34,2,PH,android,Social Media Fans,
1529008357777,Female,Low,18 - 24,1,PH,android,Social Media Fans,
1529008357792,Male,Low,18 - 24,36,PH,android,casual,
1529008357830,Male,High,18 - 24,0,PK,iOS,Social Media Fans,
1529008357851,Female,Medium,< 18,293,PH,android,Social Media Fans,
1529008357939,Female,Low,< 18,2,PH,android,casual,
1537598292046,Male,Low,25 - 34,3,ID,android,Mobile Enthusiasts,
1537598292051,Male,High,25 - 34,32,PH,iOS,casual,
1537598292060,Female,Medium,25 - 34,86,ID,android,casual,
1537598292063,Female,Low,18 - 24,580,KH,android,player,
1537598292068,Male,Medium,18 - 24,25,PH,android,player,
1537598292074,Female,Low,25 - 34,281,MY,android,player,
1537598292078,Male,Low,25 - 34,3,ID,android,casual,
1537598292081,Female,Medium,35 - 44,97,PH,android,casual,
1537598292094,Male,Medium,25 - 34,521,NP,android,player,
1537598292096,Female,Low,18 - 24,0,MY,android,casual,
1537598292112,Female,Medium,18 - 24,2980,PH,android,addict,
1537598292126,Male,High,25 - 34,1,ID,iOS,casual,
1537598292135,Male,Medium,25 - 34,277,ID,android,player,
1537598292142,Male,Medium,25 - 34,75,ID,android,casual,
1537598292145,Male,Low,25 - 34,591,BD,android,casual,
1537598292150,Female,Low,< 18,117,NP,android,casual,
1537598292158,Female,Low,18 - 24,202,ID,android,player,
1537598292163,Female,Medium,< 18,160,PH,android,casual,
1537598292171,Female,Medium,25 - 34,15,ID,android,casual,
1537598292181,Female,Low,18 - 24,87,ID,android,player,
1537598292184,Female,Low,< 18,796,ID,android,TV Lovers,
1537598292200,Male,Medium,25 - 34,578,ID,iOS,player,
1537598292247,Male,Low,25 - 34,1095,MY,android,Social Media Fans,
1537598292249,Female,Low,25 - 34,518,ID,android,casual,
1537598292258,Male,High,25 - 34,1043,ID,android,Social Media Fans,
1537598292265,Male,Low,18 - 24,186,ID,android,Social Media Fans,
1537598292278,Male,High,35 - 44,563,PH,android,player,
1537598292343,Male,Medium,18 - 24,52,ID,iOS,casual,
1537598292355,Female,Low,< 18,3,VN,android,Social Media Fans,
1537598292369,Female,Medium,25 - 34,1771,PH,iOS,Social Media Fans,
1537598292372,Female,Medium,< 18,3,PH,android,Social Media Fans,
1537598292374,Female,Medium,18 - 24,0,PH,android,Social Media Fans,
1537598292394,Female,Low,18 - 24,681,ID,android,player,
1537598292438,Male,Low,25 - 34,937,ID,android,player,
1537598292470,Female,Low,18 - 24,3,MY,android,Social Media Fans,
1537598292486,Male,Low,35 - 44,139,ID,android,casual,
1537598292493,Female,Medium,18 - 24,131,MY,iOS,Social Media Fans,
1537598292525,Male,Low,25 - 34,8,NP,android,Social Media Fans,
1546188226595,Male,Low,18 - 24,0,PH,android,casual,
1546188226609,Female,Medium,25 - 34,1,ID,android,casual,
1546188226626,Male,Medium,25 - 34,177,NP,android,casual,
1546188226637,Male,Medium,25 - 34,354,ID,android,player,
1546188226641,Male,Low,18 - 24,14,PH,android,casual,
1546188226648,Male,Medium,< 18,2,NP,android,casual,
1546188226655,Male,Medium,18 - 24,1,PH,android,casual,
1546188226656,Male,Low,35 - 44,320,ID,android,player,
1546188226667,Female,Low,25 - 34,14,ID,android,casual,
1546188226671,Female,High,25 - 34,166,PH,iOS,player,
1546188226676,Female,Medium,25 - 34,87,MY,iOS,casual,
1546188226685,Female,Low,< 18,746,ID,android,addict,
1546188226687,Female,Medium,35 - 44,1,NP,android,Mobile Enthusiasts,
1546188226703,Female,Low,35 - 44,52,PH,android,casual,
1546188226712,Male,Medium,25 - 34,260,ID,android,player,
1546188226724,Female,High,25 - 34,144,NP,iOS,casual,
1546188226725,Female,Medium,35 - 44,2051,PH,android,addict,
1546188226727,Female,Low,25 - 34,0,PH,android,casual,
1546188226729,Male,High,35 - 44,126,NP,android,casual,
1546188226731,Female,Low,18 - 24,614,ID,android,casual,
1546188226748,Male,Medium,25 - 34,4,NP,android,casual,
1546188226749,Female,Medium,35 - 44,0,NP,android,casual,
1546188226758,Male,Medium,18 - 24,17,NP,android,casual,
1546188226794,Male,Low,18 - 24,282,MY,android,player,
1546188226827,Female,Low,25 - 34,0,ID,android,casual,
1546188226835,Female,Medium,25 - 34,302,ID,android,casual,
1546188226843,Female,Medium,25 - 34,533,ID,android,player,
1546188226853,Female,High,25 - 34,1,ID,iOS,casual,
1546188226861,Female,Low,18 - 24,636,PH,android,Social Media Fans,
1546188226869,Female,Low,25 - 34,2701,NP,android,Mobile Enthusiasts,
1546188226876,Female,Low,18 - 24,5,ID,android,Social Media Fans,
1546188226880,Male,Medium,< 18,208,TH,android,player,
1546188226884,Female,Low,< 18,31,ID,android,Social Media Fans,
1546188226935,Male,Low,25 - 34,1,ID,android,casual,
1546188226961,Female,Low,25 - 34,639,ID,android,Social Media Fans,
1546188226965,Female,Medium,18 - 24,230,PH,android,player,
1546188226973,Female,Low,18 - 24,244,ID,android,player,
1546188226977,Female,Medium,< 18,138,TH,android,casual,
1546188226982,Female,Low,18 - 24,244,ID,android,Social Media Fans,
1546188226989,Male,Low,18 - 24,316,ID,android,Social Media Fans,
1546188227004,Male,Low,18 - 24,313,PH,android,Social Media Fans,
1546188227026,Male,High,25 - 34,815,NP,iOS,Movies Lovers,
1546188227049,Male,Medium,35 - 44,40,ID,android,Social Media Fans,
1546188227050,Female,Medium,< 18,151,PH,iOS,player,
1546188227058,Female,Medium,55+,128,PH,android,casual,
1546188227065,Female,High,25 - 34,92,PH,iOS,Social Media Fans,
1546188227068,Female,Low,18 - 24,4,ID,android,casual,
1546188227084,Male,High,25 - 34,140,NP,iOS,Social Media Fans,
1554778161209,Female,Medium,25 - 34,987,ID,android,player,
1554778161231,Male,Low,< 18,191,NP,android,casual,
1554778161234,Female,Medium,25 - 34,3,NP,android,casual,
1554778161238,Female,Medium,25 - 34,25,PH,android,casual,
1554778161248,Female,Medium,25 - 34,110,ID,android,casual,
1554778161250,Female,High,< 18,12,ID,iOS,casual,
1554778161253,Male,Low,25 - 34,10,PH,android,casual,
1554778161257,Female,Low,18 - 24,88,MY,android,casual,
1554778161260,Female,Low,45 - 54,143,NP,android,casual,
1554778161261,Male,Low,35 - 44,66,MY,android,casual,
1554778161271,Male,Low,25 - 34,89,MY,android,player,
1554778161276,Female,Low,25 - 34,63,PH,android,casual,
1554778161279,Female,High,25 - 34,139,NP,android,casual,
1554778161282,Female,Low,18 - 24,116,ID,android,casual,
1554778161291,Male,Low,35 - 44,115,NP,android,casual,
1554778161293,Male,Low,25 - 34,2,NP,android,casual,
1554778161294,Male,Medium,18 - 24,399,PH,android,player,
1554778161311,Male,Low,18 - 24,2,MM,android,casual,
1554778161315,Female,High,18 - 24,0,ID,iOS,casual,
1554778161319,Male,High,25 - 34,2,TH,iOS,casual,
1554778161321,Male,Low,25 - 34,597,ID,android-tv,addict,
1554778161342,Male,Medium,25 - 34,231,PH,android,player,
1554778161379,Male,Low,18 - 24,141,ID,android,Social Media Fans,
1554778161390,Female,High,25 - 34,2123,VN,iOS,Social Media Fans,
1554778161403,Female,Low,25 - 34,464,MY,android,casual,
1554778161426,Male,Low,< 18,1,NP,android,casual,
1554778161446,Female,Medium,25 - 34,920,PH,android,player,
1554778161447,Male,Low,35 - 44,0,MY,android,Social Media Fans,
1554778161473,Male,Low,25 - 34,117,PH,android,Social Media Fans,
1554778161475,Male,Low,25 - 34,310,PH,android,casual,
1554778161488,Female,Medium,35 - 44,105,PH,android,casual,
1554778161507,Male,Low,25 - 34,178,NP,android,Social Media Fans,
1554778161550,Male,Medium,25 - 34,251,PH,android,player,
1554778161561,Male,Medium,18 - 24,9,PH,android,casual,
1554778161599,Male,Medium,25 - 34,446,ID,android,Social Media Fans,
1554778161630,Male,Low,35 - 44,101,ID,android,casual,
1554778161641,Female,Medium,< 18,4,MY,android,casual,
1563368095785,Female,Medium,25 - 34,224,ID,android,casual,
1563368095827,Male,Medium,25 - 34,222,ID,android,casual,
1563368095829,Female,Medium,18 - 24,49,ID,android,casual,
1563368095836,Male,Medium,35 - 44,5,MY,iOS,casual,
1563368095838,Female,Low,18 - 24,113,ID,android,TV Lovers,
1563368095851,Female,Medium,25 - 34,312,ID,android,player,
1563368095854,Male,Low,25 - 34,0,NP,android,casual,
1563368095862,Female,High,25 - 34,106,ID,iOS,casual,
1563368095863,Male,Medium,25 - 34,22,MY,iOS,casual,
1563368095866,Female,Low,18 - 24,34,PH,android,casual,
1563368095887,Male,Medium,25 - 34,63,PH,android,casual,
1563368095888,Female,Low,25 - 34,108,MY,android,casual,
1563368095892,Female,Medium,25 - 34,334,ID,android,player,
1563368095898,Female,Medium,25 - 34,3,NP,android,casual,
1563368095901,Male,Low,25 - 34,20,PH,android,casual,
1563368095903,Female,Low,< 18,1,ID,android,casual,
1563368095917,Male,Low,25 - 34,1444,NP,android,casual,
1563368095919,Male,Medium,25 - 34,3,NP,android,casual,
1563368095923,Male,Low,25 - 34,0,GH,android,casual,
1563368095936,Female,Low,25 - 34,39,PH,android,casual,
1563368095937,Female,Medium,25 - 34,0,NP,android,casual,
1563368095939,Female,Medium,18 - 24,240,ID,android,casual,
1563368095941,Male,Low,18 - 24,208,ID,android,Travellers,
1563368095944,Female,Low,< 18,401,PH,android,player,
1563368095991,Female,Medium,25 - 34,108,PH,android,Social Media Fans,
1563368095994,Male,Low,25 - 34,0,ID,android,casual,
1563368095995,Male,Low,< 18,13,PH,android,player,
1563368096016,Male,Medium,35 - 44,160,ID,android,Social Media Fans,
1563368096080,Female,Medium,18 - 24,4,ID,android,Social Media Fans,
1563368096108,Male,Low,25 - 34,1133,NP,android,Social Media Fans,
1563368096122,Female,High,18 - 24,411,PH,android,casual,
1563368096124,Male,Low,45 - 54,1,NP,android,casual,
1563368096129,Male,Medium,25 - 34,309,BD,android,Social Media Fans,
1563368096147,Female,Low,25 - 34,1137,NP,android,Movies Lovers,
1563368096154,Female,High,35 - 44,114,ID,iOS,casual,
1563368096158,Male,Low,18 - 24,25,LK,android,Social Media Fans,
1563368096177,Female,Medium,25 - 34,2,ID,android,casual,
1563368096188,Female,Low,35 - 44,77,NP,android,casual,
1563368096205,Female,Low,25 - 34,1,PH,android,casual,
1563368096229,Female,Medium,18 - 24,89,ID,android,Social Media Fans,
1563368096237,Male,Low,18 - 24,25,PH,android,casual,
1563368096247,Female,Low,18 - 24,161,ID,android,casual,
1571958030358,Male,Medium,25 - 34,8,ID,android,casual,
1571958030393,Female,Medium,< 18,0,NP,android,casual,
1571958030409,Female,Low,35 - 44,7,ID,android,casual,
1571958030411,Male,Medium,35 - 44,34,BD,android,casual,
1571958030416,Female,Low,25 - 34,2105,PH,android,player,
1571958030421,Female,Medium,< 18,165,ID,android,casual,
1571958030424,Female,Medium,25 - 34,1540,PH,android,player,
1571958030430,Female,Low,25 - 34,669,PH,android,player,
1571958030437,Female,Medium,25 - 34,35,ID,android,player,
1571958030444,Female,Low,< 18,186,PH,android,casual,
1571958030450,Male,Medium,18 - 24,18,ID,android,casual,
1571958030451,Male,Medium,25 - 34,0,NP,android,casual,
1571958030453,Female,Low,25 - 34,2,PH,android,casual,
1571958030465,Female,High,25 - 34,274,KH,iOS,player,
1571958030475,Male,Low,25 - 34,64,ID,android,casual,
1571958030485,Female,Low,25 - 34,133,MY,android,player,
1571958030494,Female,Medium,18 - 24,1,PH,iOS,casual,
1571958030499,Female,Medium,18 - 24,0,PH,android,casual,
1571958030505,Female,Low,25 - 34,1,NP,android,casual,
1571958030507,Female,Medium,18 - 24,448,ID,android,casual,
1571958030521,Female,Low,18 - 24,30,ID,android,casual,
1571958030531,Male,Medium,< 18,1497,PH,android,Mobile Enthusiasts,
1571958030532,Male,Medium,25 - 34,75,ID,android,casual,
1571958030535,Male,High,25 - 34,2218,NP,android,Movies Lovers,
1571958030560,Female,Medium,18 - 24,201,ID,android,player,
1571958030573,Female,Medium,18 - 24,878,ID,android,Movies Lovers,
1571958030592,Male,Low,25 - 34,0,PH,android,Social Media Fans,
1571958030653,Male,Medium,25 - 34,2085,MY,android,Movies Lovers,
1571958030670,Female,High,18 - 24,3425,PH,iOS,TV Lovers,
1571958030682,Female,Medium,35 - 44,198,PH,android,player,
1571958030686,Male,Low,18 - 24,302,NP,android,Social Media Fans,
1571958030689,Female,Low,< 18,0,PH,android,Social Media Fans,
1571958030724,Female,Low,18 - 24,28,ID,android,casual,
1571958030762,Female,Low,25 - 34,228,NP,android,Social Media Fans,
1571958030772,Male,Low,18 - 24,176,MY,android,casual,
1571958030783,Female,Low,18 - 24,86,PH,android,casual,
1571958030801,Female,Low,< 18,73,PH,android,Movies Lovers,
1571958030820,Male,Low,25 - 34,390,ID,android,casual,
1571958030850,Male,Medium,18 - 24,184,ID,android,casual,
1571958030856,Male,Low,18 - 24,0,ID,android,casual,
1580547964967,Female,Low,18 - 24,144,ID,android,player,
1580547964973,Male,Medium,35 - 44,45,ID,android,casual,
1580547965004,Male,Medium,35 - 44,218,PH,android,casual,
1580547965006,Female,Low,25 - 34,2516,PH,android,addict,
1580547965008,Male,Medium,25 - 34,34,NP,android,casual,
1580547965012,Female,Low,< 18,756,PH,android,player,
1580547965013,Male,Medium,< 18,51,ID,android,casual,
1580547965014,Female,Medium,35 - 44,478,ID,android,casual,
1580547965020,Male,Medium,< 18,86,PH,android,casual,
1580547965034,Female,Low,25 - 34,1912,ID,android,addict,
1580547965035,Male,Medium,25 - 34,119,PH,android,casual,
1580547965036,Female,Medium,25 - 34,1041,PH,android,player,
1580547965044,Female,Low,25 - 34,65,ID,android,casual,
1580547965046,Male,Low,35 - 44,39,PH,android,casual,
1580547965072,Female,Medium,< 18,2319,ID,android,player,
1580547965084,Male,Low,25 - 34,4,NP,android,player,
1580547965091,Male,High,25 - 34,1,NP,android,casual,
1580547965092,Female,Low,18 - 24,106,PH,android,casual,
1580547965104,Male,Medium,25 - 34,246,NP,android,casual,
1580547965114,Male,High,35 - 44,0,NP,android,casual,
1580547965115,Female,Medium,< 18,16,ID,android,casual,
1580547965128,Female,Medium,18 - 24,208,ID,android-tv,player,
1580547965141,Male,Medium,25 - 34,0,MY,iOS,casual,
1580547965167,Female,Low,25 - 34,64,ID,android,Movies Lovers,
1580547965175,Female,Low,18 - 24,0,PH,android,Mobile Enthusiasts,
1580547965195,Female,Medium,< 18,753,PH,android,Social Media Fans,
1580547965202,Male,Low,25 - 34,462,NP,android,player,
1580547965214,Female,Low,25 - 34,32,PH,android,Social Media Fans,
1580547965218,Female,Medium,18 - 24,373,MY,android,Social Media Fans,
1580547965261,Female,Low,18 - 24,145,ID,android,player,
1580547965324,Male,Low,< 18,2,ID,android,Social Media Fans,
1580547965329,Female,Medium,25 - 34,248,PH,android,player,
1580547965367,Male,High,25 - 34,343,PK,android,Social Media Fans,
1580547965372,Female,Medium,18 - 24,162,PH,android,casual,
1580547965380,Female,Low,18 - 24,470,ID,android,Social Media Fans,
1580547965386,Male,Low,18 - 24,20,ID,android,player,
1580547965400,Male,Medium,18 - 24,943,PH,android,Social Media Fans,
1580547965452,Female,Low,25 - 34,7,ID,android,Social Media Fans,
1580547965465,Female,Medium,25 - 34,369,PH,android,casual,
1580547965467,Female,Low,18 - 24,96,PH,android,Social Media Fans,
1580547965495,Female,Low,18 - 24,0,ID,android,Social Media Fans,
1589137899551,Female,Medium,< 18,73,MY,iOS,casual,
1589137899558,Female,Low,18 - 24,1218,ID,android,player,
1589137899598,Female,Low,< 18,0,NP,android,casual,
1589137899601,Male,Medium,25 - 34,2,BD,android,casual,
1589137899603,Female,Low,< 18,16,ID,android,casual,
1589137899604,Female,Medium,18 - 24,224,ID,android,casual,
1589137899605,Male,Low,< 18,10,ID,android,casual,
1589137899609,Female,Low,25 - 34,391,PH,android,player,
1589137899613,Female,Low,25 - 34,197,ID,android,casual,
1589137899614,Female,Medium,25 - 34,837,ID,android,addict,
1589137899617,Female,Medium,18 - 24,0,PH,iOS,casual,
1589137899624,Female,Medium,< 18,2011,ID,android,Mobile Enthusiasts,
1589137899626,Female,Low,25 - 34,301,ID,android,player,
1589137899627,Male,Medium,25 - 34,13,MM,android,casual,
1589137899628,Female,Medium,25 - 34,3562,ID,android,Movies Lovers,
1589137899631,Female,Medium,25 - 34,247,ID,android-tv,casual,
1589137899637,Male,Medium,25 - 34,594,NP,android,player,
1589137899642,Female,Low,25 - 34,241,ID,android,player,
1589137899662,Female,Medium,18 - 24,19,MY,web,player,
1589137899668,Female,Low,25 - 34,104,ID,android,casual,
1589137899674,Female,High,18 - 24,0,MM,iOS,casual,
1589137899677,Female,High,25 - 34,130,MY,iOS,casual,
1589137899701,Female,Medium,25 - 34,0,ID,android,casual,
1589137899710,Female,Medium,18 - 24,3155,ID,android,TV Lovers,
1589137899719,Female,Medium,25 - 34,807,PH,android,player,
1589137899724,Male,Medium,25 - 34,3251,ID,android,addict,
1589137899729,Male,High,25 - 34,1,NP,android,casual,
1589137899739,Female,Low,18 - 24,283,KH,android,casual,
1589137899742,Female,Low,25 - 34,1223,MY,android,player,
1589137899749,Female,High,< 18,0,MM,iOS,casual,
1589137899755,Male,Low,25 - 34,181,ID,android,casual,
1589137899761,Male,Medium,18 - 24,155,PH,android,casual,
1589137899762,Male,Low,35 - 44,73,NP,android,casual,
1589137899774,Male,Low,35 - 44,229,PH,android,casual,
1589137899781,Female,Low,25 - 34,4514,PH,android,addict,
1589137899782,Female,Low,25 - 34,140,MY,android,player,
1589137899802,Male,Low,35 - 44,50,ID,android,Social Media Fans,
1589137899805,Female,Medium,25 - 34,283,NP,android,casual,
1589137899833,Female,Low,18 - 24,712,PH,android,player,
1589137899905,Male,Low,35 - 44,432,ID,android,casual,
1589137899948,Female,Medium,25 - 34,2353,ID,android,addict,
1589137899950,Male,Low,25 - 34,432,PH,android,Social Media Fans,
1589137899959,Female,Low,18 - 24,492,PH,android,casual,
1589137899971,Female,Low,18 - 24,475,ID,android,player,
1589137899991,Female,Medium,< 18,334,ID,android,Social Media Fans,
1589137899994,Female,Low,25 - 34,2,PH,android,Social Media Fans,
1589137900001,Male,Medium,18 - 24,20,NP,android,casual,
1589137900004,Female,Low,< 18,116,NP,android,casual,
1589137900007,Male,Low,25 - 34,1,PH,android,casual,
1589137900037,Male,Low,35 - 44,705,ID,android,Social Media Fans,
1597727834155,Male,Medium,25 - 34,1223,ID,android,addict,
1597727834164,Female,Low,25 - 34,853,ID,android,player,
1597727834169,Male,Medium,25 - 34,0,PH,android,casual,
1597727834180,Female,Medium,18 - 24,721,ID,android,casual,
1597727834192,Male,Low,25 - 34,114,NP,android,casual,
